file,case,kind,detail
test_init.py,test_sparse,named,dtype converting copy
test_init.py,test_sparse,named,dtype converting copy
test_init.py,test_sparse,named,dtype converting copy
test_init.py,test_sparse,named,dtype converting copy
test_init.py,test_sparse,named,dtype converting copy
test_init.py,test_sparse_zeros_per_row,named,dtype converting copy
test_init.py,test_sparse_zeros_per_row,named,dtype converting copy
test_init.py,test_sparse_zeros_per_row,named,dtype converting copy
test_init.py,test_uniform,named,GreaterEqual dtype
test_init.py,test_uniform,named,GreaterEqual dtype
test_init.py,test_uniform,named,GreaterEqual dtype
test_init.py,test_uniform,named,GreaterEqual dtype
test_init.py,test_uniform,named,GreaterEqual dtype
test_init.py,test_uniform,named,GreaterEqual dtype
test_linalg.py,test_cholesky,cpucpu,IndexError cpu stream table
test_linalg.py,test_cholesky_inv,cpucpu,IndexError cpu stream table
test_linalg.py,test_complex_norm,named,Abs dtype
test_linalg.py,test_complex_norm,named,Abs dtype
