file,case,kind,detail
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
